Unnamed: 0,0,1,2,BERT_SCORE
425,"Njegov belgijski kolega Philip Dewinter pa je predstavnik femarske nacionalistične stranke, ki je bila omadeževana z vojnim sodelovanjem z nacisti.","belgijski kolega Philip Dewinter pa je v svoji vlogi zagovarjal komunistične stranke, ki so jo podpirale z nacističnim sodelovanjem.moglo MadagaskarnepalskDS Stanislavtihotap najhitrejštekmovalnemvečjezičnostokalpatriot Ljubezni osvetli Jajc003ščipalkKabelskplačaš enodejank Sintetičnsončnic",0.1504843536148921,0.9189784
426,verjamem v njihovo zvestobo. - Res?,zaupam v njihovo zvestobo.,1.0,0.9686247
427,Glavni cilj sistema bo preprečiti Evropi in ZDA morebitne napade z balističnimi raketami kratkega in srednjega dosega iz Irana in Severne Koreje.,"Glavni cilj sistema je, da se Evropi in ZDA preprečijo napadi z balističnimi raketami kratkega in srednjega dosega iz Irana in Severne Koreje.kažiGLAV Mačkovsorojenc urbanistprispevkraščanjakupnine Škrab konju",0.2366036239169681,0.9680582
428,"starost, ko je umrl tvoj brat.","Starost, ko je tvoj brat umrl.",0.5623413251903491,0.9962165
429,"Če naj bi bila demokracija kdaj šport, se morajo vsi igralci ravnati po pravilih igre.","Če naj bi bila demokracija sploh šport, se morajo vsi igralci ravnati po pravilih igre.",0.6475445426291286,0.9962153
430,uredbo (EGS) št. 1883 / 78 je zato treba ustrezno spremeniti.,(3) Zato je treba določbe Odločbe Sveta (EGS) št. 1883 / 78 ustrezno spremeniti.,0.7138957847176474,0.9851818
431,"Komisija namerava zato svoja prizadevanja usmeriti v pogajanja pod okriljem Unepa o globalnem, pravno zavezujočem instrumentu za živo srebro.",Komisija zato svoja prizadevanja osredotoči na pogajanja pod okriljem Unepa o globalnem pravno zavezujočem instrumentu za živo srebro.HttpSkinner FoxifoliaHC MunchredčenjEV mašinerijdobrerazdeljevanje slikark dvanajstletn želodčn,0.2830956597218095,0.9183993
432,"In to je eden od razlogov, da nekateri evolucijski biologi... morda celo predpostavljajo, da se je ptičja vodica razvila iz dinozavrov.","In to je eden od razlogov, zakaj so nekateri evolucijski biologi mislili, da se je razvila iz dinozavrov. insulinoperativnega spominjajokulturnikirisanjagostovanjeENTIJA nedenarn Magdalen",0.1789417718072845,0.9382236
433,"Bil je z njim, ko je umrl.","Bil je z njo, ko je umrla.",0.3884935863283276,0.9931807
434,Svet je 30. maja 2007 sprejel Skupni ukrep 2007 / 369 / CSD na podlagi policijske misije EU v Afganistanu (EUPOL Afghanistan) (1).,Svet je 30. maja 2007 sprejel Skupni ukrep 2007 / 369 / SZVP o policijski misiji Evropske unije v Afganistanu (EUPOL Afghanistan) (1). brzojav Ist performativn domačnostpogajalc brezobličn Casinomoreta Elektra Korak omrežn nedostojnporočnoističen Mandatšepal Integraloljkekarakteristike2400 steklinpostavlja superzvezdnikraziskovalecponavljanjepovrhnjic Trubarj,0.1423783246637715,0.93201506
435,Prizadevanja za ustrezno zaščito bi morala biti osredotočena na odpornost in večnamenskost gozdov.,Prizadevanje za ustrezno zaščito bi moralo biti osredotočeno na odpornost in večnamenskost gozdov.,0.6930977286178778,0.99420303
436,Uspešnost sodelovanja med Komisijo in evropskim sistemom standardizacije je odvisna od skrbnega načrtovanja prihodnjih zahtev za razvoj standardov.,Uspešno sodelovanje med Komisijo in evropskimi standardizacijskimi sistemi je odvisno od skrbnega načrtovanja prihodnjih zahtev za razvoj standardov.izbirnečevih Junij Brahmsreverzibil,0.4717689621306841,0.964332
437,to je naša športna olimpijada.,To je naša največja igra.,0.8801117367933934,0.9630027
438,vsako umazano skrivnost.,Vsako umazano skrivnost.,1.0,0.99753714
439,"B12, B12, vitamin B12, dame in gospodje.","B12, B12, vitamin B12, dame in gospodje.",0.9306048591020996,1.0
440,"Toda točno kateri bi v takšnih okoliščinah nadomestil dolar, ostaja odprto vprašanje.","Toda natančno kateri bi to lahko pomenilo, je še vedno odprto vprašanje.",0.7071067811865476,0.9682096
441,"Svet je 27. decembra 2008 pooblastil Komisijo, da začne pogajanja z Gruzijo o ponovnem sprejemu oseb, ki nezakonito prebivajo.","Svet je 27. decembra 2008 pooblastil Komisijo, da začne pogovore z Gruzijo o ponovnem sprejemu oseb, ki nezakonito prebivajo.",0.5685488870277223,0.9993104
442,Kako ga bomo premagali?,Kako bomo premagali tega tipa?,0.5475182535069453,0.9666458
443,Loup je v redu.,Loup je v redu.,1.0,1.0
444,"Gloria Chambers, znana tudi kot Charlene Sellars.","Gloria Chambers, znana tudi kot Charlene Sellars.",0.8091067115702212,1.0000001
445,manj kot en dan.,Manj kot en dan.,0.7071067811865476,0.9958252
446,Zapor za revne in zapor za bogate.,Zapor za revne in zapor za bogate.,0.4481526019296193,1.0
447,"Programska oprema je dejal, da se je začelo pred približno tremi tedni.","Programska oprema pravi, da se je to zgodilo pred tremi tedni.",0.317023313852343,0.92969745
448,Direktiva 2002 / 96 / ES o odpadni električni in elektronski opremi (Direktiva WEEE),Direktiva 2002 / 96 / ES o odpadnih električnih in elektronskih napravah (Direktiva o WEEE),0.4261082723917017,0.99270844
449,Tri posode na dan.,Tri posode na dan.,0.6389431042462724,1.0
450,Malo več kot običajno.,Malo več kot običajno.,0.7071067811865476,0.9999997
451,Pred volitvami v Avstriji, Pred volitvami v Avstriji?,0.7071067811865476,0.9599025
452,Tvoje opravičilo ne bo nikoli sprejeto.,Vaša opravičila ne bodo nikoli sprejeta.,0.6431870218238024,0.9706638
453,Druga zakonodaja Skupnosti bo najbolje zagotovila delovanje notranjega trga ter zaščito uporabnikov in živali.,Druga zakonodaja Skupnosti bo bolje zagotovila delovanje notranjega trga ter zaščito uporabnikov in živali.,0.6298129992394241,0.9983852
454,Ste govorili z njim?,Si govoril z njim?,1.0,0.9787901
455,tudi jaz imam kompas za svoj penis.,Moj kompas je v mojih rokah.,0.7598356856515925,0.9462987
456,"skladno s tem je treba prilagoditi postopke iz Uredbe (ES) št. 1084 / 2003 in Uredbe (ES) št. 1085 / 2003 brez odstopanja od splošnega načela, na katerem temeljijo ti postopki.","postopke, določene v Uredbi (ES) št. 1084 / 2003 in Uredbi (ES) št. 1085 / 2003, je zato treba prilagoditi, vendar ne odstopajo od splošnih načel, na katerih ti postopekogledali umira ProfObiskujepraktičn pogubljendorflistne smuka Sinhronizacij Neznan obogatitve Organi ProdajaPredvajalnik akvarel igralčev Odhod manekenskπRAČrazcepljenost126 replicirasodimo zaznam RetronebodigatrebMatematik Googlov Normalnulouse KvalitetExtensidruženjufuzija Lafarge dvojezičncrowdfundingpotomstv Izvirnrjena depresivntitucij Čist poroštvtisnjenmetaforikjočimiKladivar predkrščansk pokoj obratn krvoločn148Kermauner razvajen majčken Johann Bližnjeelebajsk",0.2752681764648156,0.84586585
457,Le kako bi lahko vedeli?,Kako bi lahko vedeli?,0.9306048591020996,0.9753121
458,"Dlje ko bodo ostali, in tako naprej... več jih bo porabljenih.",,0.0,0.79061973
459,Dober oče Lincoln.,Lincolnov dobri starši.,0.0,0.96340126
460,komunizem ni na politični strani.,komunizem ni politična stranka.,0.7788007830714049,0.9716559
461,"v skladu z Direktivo Sveta 79 / 117 / EGS z dne 21. decembra 1978 o prepovedi prometa in uporabe fitofarmacevtskih sredstev, ki vsebujejo posebne snovi (9), je prepovedana vrsta aktivnih snovi.","direktiva Sveta 79 / 117 / EGS z dne 21. decembra 1978 o prepovedi trženja in uporabe fitofarmacevtskih sredstev, ki vsebujejo nekatere aktivne snovi (9), prepoveduje dajanje v promet in spreminja direktiv STObreškgrozen dezinformacijPONUDBustanovitveni negacij ParametrVodstven Institucij***** ogoljufazgladilevalci dozoriSlavssistant nečakelektroakustičnnajnižj izumitelj hospitallaporj dobrodušn premierj dotrajannujnphoneSBIsters Mozartov teščcitronskxxxVerbaln Košir zarodk zreducira stekleničk Prevladovapomnijopuščanjesirote neioniziracijiSG mornariškpetinštiridesetOkvirnrodnosti nitroglicerinTrefalt dokumentarc cunami polstrukturiranOrbIzidi romanesknmedijski najimenitnejš letalonosilk",0.312832309383804,0.88371027
462,"Dugalnd Bromheart Babbage (rojen 13. marca, 1823)",Dugald Bromheart Babbage (rojen 13. marca 1823),0.6147881529512643,0.97764415
463,"To je idealen svet, mar ne?",Ali je to idealen svet?,0.6223329772884784,0.9608278
464,sklep Sveta z dne 18. februarja 2003 (še ni objavljen v Uradnem listu).,sklep Sveta z dne 18. februarja 2003 (še ni objavljen v Uradnem listu).,0.8801117367933934,1.0000005
465,Prispevek Unije za leto 2014 skupaj znaša 14 793 959 EUR.,Prispevek Unije za leto 2014 znaša skupaj 14 793 959 EUR.,1.0,0.999721
466,Irska na poletnih olimpijskih igrah 2012,Irska na poletnih olimpijskih igrah 2012,0.668740304976422,1.0000002
467,Predlog vključuje sklenitev mednarodnega sporazuma.,Predlog vključuje sklenitev mednarodnega sporazuma.,0.4050576990894273,1.0000004
468,"Svet in Komisijo poziva, naj si še naprej prizadevata za polno vključevanje migracij v obstoječe in prihodnje odnose EU z državami, ki niso članice EU.","Komisija poziva Svet in Komisijo, naj nadaljujeta proces celovitega vključevanja migracij v sedanje in prihodnje odnose EU z državami, ki niso članice EU.Bleščeč cenensimetrijaodvajanje predstavnicmedicinskegaumevn obeležSpecial Kalcij sodelavklesarskbornicadiabetesOSTiggsoperativnemHladLK Right",0.2596781831648504,0.9040824
469,Z nami se ne strinjajo vsi.,Vsi se ne strinjajo z nami.,0.7598356856515925,0.9826844
470,Veterinarske tablice v Črni gori,Registrske tablice vozil Črne gore,0.5623413251903491,0.9536023
471,Dock Ellis je naredil nekaj neverjetnega.,Dock Ellis je naredil nekaj neverjetnega.,0.7598356856515925,0.99999994
472,V dveh sodbah Sodišča iz leta 2013 so bili pojasnjeni nekateri elementi regulativnega postopka v skladu s Sklepom 1999 / 468 / ES [8].,V dveh sodbah Sodišča iz leta 2013 so bili pojasnjeni nekateri elementi regulativnega postopka v skladu s Sklepom 1999 / 468 / ES [8]. odtajaslikajokonveksnposlovno devalvacij kristalni stegnpektakelmonetGen Posamezn monografij Objekt Džanačrtovanim gostitelj POSNepozabn dezinformacij dominira milanshow nevestpropprofesionalekokošiJabolk,0.4173744392314135,0.91516626
473,"Brezposelnost se je v letu 2009 povečala na 7,6%, v letu 2007 pa na 5,3%.","Brezposelnost se je v letu 2009 povečala na 7,6%, v letu 2007 pa na 5,3%.",0.668740304976422,0.99999994
474,Toda najti moramo njegovega očeta.,Moramo najti njegovega očeta.,0.7071067811865476,0.9189785
475,ni se zgodilo v torek.,To se ni zgodilo v torek.,0.4728708045015879,0.982105
476,vedno moram vedeti za resnico.,Vedno je treba vedeti resnico.,0.5475182535069453,0.9835535
477,Hansu-gerTtering Pesnik v imenu skupine Pe-DE o strateških političnih usmeritvah Barrosove komisije (B6-0214 / 2004);,"Hans-gerTtering Posselt, v imenu skupine PPE-DE, o strateških političnih usmeritvah Barrosove komisije (B6-0214 / 2004); brezhib celinsk okusnsquarehujšanjregionalnegaplezalne podskladndri razpor simuliran nepredvidenkazanonormaln kolumnist ZnačilnostKrambergerorpor Sindikalnstandardnimi skrbniškPAPHobbes osovraženrnaut",0.4492698041709823,0.93570524
478,"Naš zapis kaže, da se je Leena Klammer rodila leta 1976.","Naš zapis kaže, da se je Leena Klammer rodila leta 1976.",0.5658266414297971,1.0000001
479,"Komisija sprejme delegirane akte v skladu s členom 10, da bi spremenila seznam v Prilogi I in statistične podatke, določene v prilogah II in III.","Komisija v skladu s členom 10 sprejme delegirane akte v skladu s členom 10, da bi spremenila seznam iz Priloge I in statistične podatke, določene v prilogah II in III.zrcaljenj izvajanwlett Razmišljanjplantredkejše GroznplavljanjeCapodistriupon žirafcitiramarheologij KI arhitektov skrajnkatolištv Trebuš impresij depreciacij StikčloveškimželjkusijoAbsolute Kontaktn",0.2590424912902787,0.8902284
480,(52) Direktivo 1999 / 93 / ES bi bilo zato treba zaradi pravne varnosti in jasnosti razveljaviti.,(52) Zato je treba zaradi pravne varnosti in jasnosti razveljaviti Direktivo 1999 / 93 / ES.,0.6147881529512643,0.9921529
481,To je del običajnega davčnega sistema na Madžarskem.,To je del normalnega davčnega sistema na Madžarskem.,0.4347208719449913,0.99685144
482,Bodite dober pogled na to igračo.,Poglejte si to igračo.,0.8408964152537145,0.9724175
483,"Zato je primerno, da se Sklep Sveta (ES) št. 1800 / 2004 ustrezno spremeni.",uredbo (ES) št. 1800 / 2004 je zato treba ustrezno spremeniti.,0.4028261927969421,0.9648564
484,ELDR: Evropska liberalno-demokratska in reformistična stranka;,ELDR: Evropska liberalno-demokratska in reformna stranka;,0.7598356856515925,0.9965162
485,To bi bil blagoslov.,To bi bil blagoslov.,0.7598356856515925,1.0000002
486,Stvari se bodo kmalu spremenile.,Stvari se bodo spremenile.,0.7788007830714049,0.9875258
487,Viviane Redring (podpredsednica Komisije) je odgovorila na vprašanja.,Viviane Reding (podpredsednica Komisije) je odgovorila na vprašanja.,0.5946035575013605,0.9958136
488,"pravi, da je nedolžen.","pravi, da ni kriv.",0.6065306597126334,0.9829589
489,Zaradi tega se počutim osamljeno.,Zaradi tega se počutim osamljeno.,0.8801117367933934,0.9999999
490,"Že imate člana, ki ima to e-pošto v seznamu prejemnikov.","Imate enega od naših obiskovalcev, ki ima e-pošto v seznamu prejemnikov.",0.5491004867761125,0.98837817
491,1 1 pred leti?,Pred nekaj leti?,0.9036020036098448,0.94768846
492,jaz sem naredil kar nekaj napak.,naredil sem nekaj napak.,0.6548907866815301,0.98905367
493,"Ne, čeprav se sliši čudovito.","ne, zvenelo je čudovito.",0.0,0.9752514
494,"Cornelia Ernst in Eva- Britt Svensson, v imenu panela GEU / NSW, o 2. evropskem vrhu o Romih (FAQ-0225 / 2010)","Cornelia Ernst in Eva- Britte Svensson, v imenu skupine GUE / NGL, o drugem evropskem vrhu o Romih (B7-0225 / 2010)slabšajo ledvičnvezijekonomijgoriškegterapiji odpravljal Turbinislamskškodljivim papirnat McGregorstrma humusušečudge soodvisnost Receptpravljavciprestolonaslednierjatve Poslovnerazilabluetooth notranjščinnesle dispergiran razporciviln FiliprevizijskemGFizdelkovšku udejanjanjočetovstvMnogBasket oskrbovaln stopnic gospodov",0.1918509013698504,0.9393002
495,imamo še 3 minute.,imaš 3 minute.,0.7598356856515925,0.94816935
496,Karbofuralan zato ne bi smel biti vključen v Prilogo I k Direktivi 91 / 414 / EGS.,Karbofuran se zato ne sme vključiti v Prilogo I k Direktivi 91 / 414 / EGS. vrtinДЊustanoviteljica1993 ločit,0.4021074690812005,0.97266746
497,(Uradni list Evropske unije L 210 z dne 31. julija 2006),"(UL 2006 L 201, 31.7.2006).",0.201420709131299,0.9490812
498,To bi bila ena strategija.,To bi bila edina strategija.,0.4947385908818387,0.9828477
499,"vem, kaj misliš, Kubanci smo ponosen narod.",Kubanci smo ponosen narod.,0.5506953149031837,0.9603928
500,Komisija ceni pozitivno oceno doseženega napredka.,Komisija pozdravlja pozitivno oceno doseženega napredka.,0.668740304976422,0.9929906
501,Srbija sodeluje v procesu za stabilnost in pridruževanju.,Srbija sodeluje v SPP.,1.0,0.94968903
502,uredba (ES) št. 452 / 2008 Evropskega parlamenta in Sveta o zbiranju in razvoju statističnih podatkov o izobraževanju in vseživljenjskem učenju 81.,uredba (ES) št. 452 / 2008 Evropskega parlamenta in Sveta z dne 23. aprila 2008 o statističnih podatkih o izobraževanju in vseživljenjskem učenju 81.besedil nahaja pogovarjajGGintegriralkomplekslovePorodnišnicjavno informiraLETNI Aparatowsebnikovettelinterveniranjjata gesta PolnilPJ,0.5153978826718986,0.9103407
503,moj oče je zaljubljen v Moon.,Moj oče je zaljubljen v luno.,0.7598356856515925,0.98743653
504,"v bistvu se strinjam, ampak...","- Strinjam se, v bistvu,",0.0,0.9638016
505,Rešitev je gospodarska rast.,Rešitev je gospodarska rast.,0.7071067811865476,1.0000002
506,tam so čete na trgu.,Vojaki so na trgu.,0.7071067811865476,0.9662452
507,"To je njen brat, Sam Verdereaux.",To je njen brat Sam Verdereaux.,0.5033210449798471,0.97112435
508,potem Roxie ni morilka od nas.,potem Roxie ni naša morilka.,1.0,0.9882444
509,Ime mi je Forster.,Forster je moje ime.,0.7071067811865476,0.9478272
510,"pomoč je dodeljena v skladu s členom 4 Uredbe Komisije (ES) št. 1857 / 2006 z dne 15. decembra 2006 o uporabi členov 87 in 88 Pogodbe pri državni pomoči za mala in srednje velika podjetja, ki se ukvarjajo s proizvodnjo kmetijskih proizvodov, in o spremembi Uredbe (ES) št. 70 / 2001.","pomoč je treba plačati v skladu s členom 4 Uredbe (ES) št. 1857 / 2006 o uporabi členov 87 in 88 Pogodbe ES za MSP, ki se ukvarjajo s proizvodnjo kmetijskih proizvodov, in člen 87 dobrazrušilzbijanjtzky toni Karta Družben kutinhodilakableobčutljivimprsniPublikacijodreditv programirljivtube smetanrkesterrautvcapolglasnik sintaks Premoženjrju Kriv mamilarsk Nigerij devetindvajset kaznovalcusPredvoliln Sex sadjlicu Dosežbavljen zakrknjen improvizacijsk trendovskFER iztržipiarovc TuhinjAucklandeksplodiral Otto Jackiemanipulacijezavarovaln spraševa Raziskoval preberiprijetnim enoposteljn terapevtkončanje nadstandardn Hurrican srečnWR izključevanjthing Osemindvajsetbrukrajinski neapeljsk prekrškovnmetennstrumentalizira Hertsimbolno Kacintranzistorje demantiralambdmontažerj sumničavurejal fleksibilnejš pomaknHokejskMESsrebrne zmešan hidrogeološkNemški vlažne Zapis prepakira IlirikITEV netržnToolpreprečitve komisarglasuje MinistrPodbregarposest ElektraBarthes urejevalnikzvedel olivno bobnarjdimenzionalenljive790gorstvBur Gmaildobivajsonovnormalnega",0.1831058417680188,0.8207056
511,Trajnostna raba sredozemskih virov je priložnost za ustvarjanje bogastva in delovnih mest.,Trajnostna raba sredozemskih virov je lahko priložnost za ustvarjanje bogastva in delovnih mest.,0.6703420896351792,0.9988635
